1061316784,phase1-cluster0
1061316912,phase1-cluster0
1061319472,phase1-cluster0
1061319592,phase1-cluster0
1061319712,phase1-cluster0
1061319840,phase1-cluster0
1061319960,phase1-cluster0
1061320200,phase1-cluster0
1061320568,phase1-cluster0
1061320688,phase1-cluster0
1061320816,phase1-cluster0
1064763720,phase1-cluster0
1090615448,phase1-cluster1
1090701248,phase1-cluster1
1090701488,phase1-cluster1
1090701608,phase1-cluster1
1090701736,phase1-cluster1
1090787896,phase1-cluster1
1090788016,phase1-cluster1
1090959616,phase1-cluster1
1090959856,phase1-cluster1
1091045776,phase1-cluster1
1091045904,phase1-cluster1
1091046144,phase1-cluster1
1091046392,phase1-cluster1
1091046760,phase1-cluster1
1091132184,phase1-cluster1
1091904552,phase1-cluster1
1091907728,phase1-cluster1
1091907968,phase1-cluster1
1091908096,phase1-cluster1
1091993768,phase1-cluster1
1091994008,phase1-cluster1
1091994136,phase1-cluster1
1092338304,phase1-cluster1
1092338424,phase1-cluster1
1091042976,phase1-cluster2
1091904432,phase1-cluster2
1092335376,phase1-cluster2
1092506848,phase1-cluster2
1092507456,phase1-cluster2
1092507704,phase1-cluster2
1092507824,phase1-cluster2
1092507944,phase1-cluster2
1092508312,phase1-cluster2
1092597160,phase1-cluster2
1092597280,phase1-cluster2
1092765952,phase1-cluster2
1092769000,phase1-cluster2
1092851992,phase1-cluster2
1092852240,phase1-cluster2
1092852480,phase1-cluster2
1092852600,phase1-cluster2
1092855168,phase1-cluster2
1092855288,phase1-cluster2
1092937912,phase1-cluster2
1092938648,phase1-cluster2
1092938768,phase1-cluster2
1092938888,phase1-cluster2
1093024200,phase1-cluster2
1093024568,phase1-cluster2
1093024808,phase1-cluster2
1094316656,phase1-cluster2
1094747600,phase1-cluster2
1129557744,phase1-cluster2
1090702224,phase1-cluster3
1092508192,phase1-cluster3
1092508552,phase1-cluster3
1092510504,phase1-cluster3
1092510632,phase1-cluster3
1092510752,phase1-cluster3
1092511240,phase1-cluster3
1092855528,phase1-cluster3
1092941328,phase1-cluster3
1092941448,phase1-cluster3
1092941576,phase1-cluster3
1092941936,phase1-cluster3
1093027616,phase1-cluster3
1093027984,phase1-cluster3
1093028224,phase1-cluster3
1090702584,phase1-cluster4
1092511120,phase1-cluster4
1092852728,phase1-cluster4
1092852968,phase1-cluster4
1092853216,phase1-cluster4
1092855408,phase1-cluster4
1092855656,phase1-cluster4
1092855776,phase1-cluster4
1092855896,phase1-cluster4
1092939256,phase1-cluster4
1092941696,phase1-cluster4
1092941816,phase1-cluster4
1092942064,phase1-cluster4
1093027736,phase1-cluster4
1093028104,phase1-cluster4
1091907480,phase1-cluster5
1091907600,phase1-cluster5
1092424712,phase1-cluster5
1092424832,phase1-cluster5
1092425072,phase1-cluster5
1092939376,phase1-cluster5
1094665096,phase1-cluster5
1094665344,phase1-cluster5
1087251504,phase1-cluster6
1087251872,phase1-cluster6
1087251992,phase1-cluster6
1087252120,phase1-cluster6
1087941184,phase1-cluster6
1088284016,phase1-cluster6
1088284136,phase1-cluster6
1088284384,phase1-cluster6
1088284504,phase1-cluster6
1088284624,phase1-cluster6
1088285720,phase1-cluster6
1088285848,phase1-cluster6
1088285968,phase1-cluster6
1088286208,phase1-cluster6
1088286336,phase1-cluster6
1088286456,phase1-cluster6
1088289136,phase1-cluster6
1088372008,phase1-cluster6
1088372376,phase1-cluster6
1088372616,phase1-cluster6
1069760464,phase1-cluster7
1069760592,phase1-cluster7
1069760712,phase1-cluster7
1069760832,phase1-cluster7
1069763888,phase1-cluster7
1069764008,phase1-cluster7
1069764616,phase1-cluster7
1069764736,phase1-cluster7
1069764864,phase1-cluster7
1069764984,phase1-cluster7
1087424448,phase1-cluster7
1087424568,phase1-cluster7
1087424688,phase1-cluster7
1087424816,phase1-cluster7
1088282184,phase1-cluster8
1088282552,phase1-cluster8
1088282672,phase1-cluster8
1088282792,phase1-cluster8
1088283408,phase1-cluster8
1088283896,phase1-cluster8
1088288408,phase1-cluster8
1088288776,phase1-cluster8
1088288896,phase1-cluster8
1088289016,phase1-cluster8
1088289264,phase1-cluster8
1088289384,phase1-cluster8
1088289504,phase1-cluster8
1088374568,phase1-cluster8
1088374816,phase1-cluster8
1088375304,phase1-cluster8
1088375544,phase1-cluster8
1088375672,phase1-cluster8
1088375792,phase1-cluster8
1088547144,phase1-cluster8
1088547512,phase1-cluster8
1088547632,phase1-cluster8
1088547752,phase1-cluster8
1088547872,phase1-cluster8
1088630376,phase1-cluster8
1088630504,phase1-cluster8
1088630624,phase1-cluster8
1088633184,phase1-cluster8
1088633552,phase1-cluster8
1088633672,phase1-cluster8
1088716664,phase1-cluster8
1088719592,phase1-cluster8
1088719712,phase1-cluster8
1088719960,phase1-cluster8
1088720328,phase1-cluster8
1088802832,phase1-cluster8
1088802952,phase1-cluster8
1088805512,phase1-cluster8
1088805632,phase1-cluster8
1088805880,phase1-cluster8
1088375424,phase1-cluster9
1088546896,phase1-cluster9
1088547264,phase1-cluster9
1088630256,phase1-cluster9
1088633304,phase1-cluster9
1088633432,phase1-cluster9
1088633792,phase1-cluster9
1088633920,phase1-cluster9
1088634040,phase1-cluster9
1088716784,phase1-cluster9
1088719840,phase1-cluster9
1088720080,phase1-cluster9
1088720200,phase1-cluster9
1088802704,phase1-cluster9
1088806120,phase1-cluster9
1088806248,phase1-cluster9
1088806368,phase1-cluster9
1088806488,phase1-cluster9
1088806856,phase1-cluster9
1090615200,phase1-cluster10
1090615328,phase1-cluster10
1090615568,phase1-cluster10
1090615696,phase1-cluster10
1090615816,phase1-cluster10
1090615936,phase1-cluster10
1090701856,phase1-cluster10
1090701976,phase1-cluster10
1090787168,phase1-cluster10
1090787408,phase1-cluster10
1090787528,phase1-cluster10
1090787656,phase1-cluster10
1090787776,phase1-cluster10
1090788384,phase1-cluster10
1090788504,phase1-cluster10
1090788632,phase1-cluster10
1090788872,phase1-cluster10
1090959496,phase1-cluster10
1090959736,phase1-cluster10
1090959984,phase1-cluster10
1090960224,phase1-cluster10
1090960352,phase1-cluster10
1090960592,phase1-cluster10
1090960712,phase1-cluster10
1090960960,phase1-cluster10
1091046024,phase1-cluster10
1091046264,phase1-cluster10
1091046512,phase1-cluster10
1091046632,phase1-cluster10
1091046880,phase1-cluster10
1091132064,phase1-cluster10
1091132312,phase1-cluster10
1091132432,phase1-cluster10
1091132552,phase1-cluster10
1091132672,phase1-cluster10
1091133040,phase1-cluster10
1091133288,phase1-cluster10
1091133408,phase1-cluster10
1091133528,phase1-cluster10
1091133656,phase1-cluster10
1090012424,phase1-cluster11
1090701368,phase1-cluster11
1090702096,phase1-cluster11
1090702344,phase1-cluster11
1090702464,phase1-cluster11
1090702712,phase1-cluster11
1090702832,phase1-cluster11
1091904672,phase1-cluster11
1091904800,phase1-cluster11
1091904920,phase1-cluster11
1091905040,phase1-cluster11
1091905160,phase1-cluster11
1091905288,phase1-cluster11
1091905408,phase1-cluster11
1091907848,phase1-cluster11
1091993648,phase1-cluster11
1091993888,phase1-cluster11
1091994256,phase1-cluster11
1092335616,phase1-cluster11
1092335864,phase1-cluster11
1092335984,phase1-cluster11
1092336104,phase1-cluster11
1092508064,phase1-cluster12
1092508432,phase1-cluster12
1092510872,phase1-cluster12
1092510992,phase1-cluster12
1090611176,phase1-cluster13
1090611664,phase1-cluster13
1090611784,phase1-cluster13
1090612272,phase1-cluster13
1090612400,phase1-cluster13
1090612520,phase1-cluster13
1090612640,phase1-cluster13
1090612760,phase1-cluster13
1090698320,phase1-cluster13
1090698440,phase1-cluster13
1090698808,phase1-cluster13
1090784360,phase1-cluster13
1090784600,phase1-cluster13
1090784728,phase1-cluster13
1090784968,phase1-cluster13
1090785096,phase1-cluster13
1090785216,phase1-cluster13
1090871376,phase1-cluster13
1090875160,phase1-cluster13
1090955952,phase1-cluster13
1090956688,phase1-cluster13
1090956808,phase1-cluster13
1090957056,phase1-cluster13
1090957296,phase1-cluster13
1090957416,phase1-cluster13
1091042000,phase1-cluster13
1091042728,phase1-cluster13
1091042848,phase1-cluster13
1091043096,phase1-cluster13
1091043216,phase1-cluster13
1091043464,phase1-cluster13
1091043584,phase1-cluster13
1091043704,phase1-cluster13
1091128768,phase1-cluster13
1091129016,phase1-cluster13
1091129256,phase1-cluster13
1091129504,phase1-cluster13
1091990352,phase1-cluster13
1091990472,phase1-cluster13
1091990592,phase1-cluster13
1091990720,phase1-cluster13
1091990840,phase1-cluster13
1091990960,phase1-cluster13
1091991208,phase1-cluster13
1091991328,phase1-cluster13
1092335736,phase1-cluster13
1092421168,phase1-cluster13
1092421296,phase1-cluster13
1092421416,phase1-cluster13
1092421904,phase1-cluster13
1092422024,phase1-cluster13
1069760952,phase1-cluster14
1069761080,phase1-cluster14
1069761200,phase1-cluster14
1090612888,phase1-cluster14
1090616056,phase1-cluster14
1090616176,phase1-cluster14
1090616304,phase1-cluster14
1090616424,phase1-cluster14
1090616544,phase1-cluster14
1090698072,phase1-cluster14
1090698560,phase1-cluster14
1090698688,phase1-cluster14
1090698928,phase1-cluster14
1090699048,phase1-cluster14
1090784112,phase1-cluster14
1090784240,phase1-cluster14
1090784848,phase1-cluster14
1090788144,phase1-cluster14
1090788264,phase1-cluster14
1090788752,phase1-cluster14
1090788992,phase1-cluster14
1090871256,phase1-cluster14
1090873696,phase1-cluster14
1090874552,phase1-cluster14
1090874672,phase1-cluster14
1090956928,phase1-cluster14
1090957176,phase1-cluster14
1090957544,phase1-cluster14
1090960104,phase1-cluster14
1090960472,phase1-cluster14
1090960840,phase1-cluster14
1090961080,phase1-cluster14
1090961200,phase1-cluster14
1090961328,phase1-cluster14
1091042120,phase1-cluster14
1091043336,phase1-cluster14
1091047000,phase1-cluster14
1091047120,phase1-cluster14
1091047248,phase1-cluster14
1091047368,phase1-cluster14
1091047488,phase1-cluster14
1091129136,phase1-cluster14
1091129384,phase1-cluster14
1091129624,phase1-cluster14
1091129744,phase1-cluster14
1091129872,phase1-cluster14
1091131824,phase1-cluster14
1091131944,phase1-cluster14
1091132800,phase1-cluster14
1091132920,phase1-cluster14
1091133168,phase1-cluster14
1091991088,phase1-cluster14
1091991448,phase1-cluster14
1091991568,phase1-cluster14
1092336224,phase1-cluster14
1092421536,phase1-cluster14
1092421656,phase1-cluster14
1092422144,phase1-cluster14
1092422272,phase1-cluster14
1092422392,phase1-cluster14
1092769120,phase1-cluster15
1092769248,phase1-cluster15
1092769368,phase1-cluster15
1092769488,phase1-cluster15
1092769608,phase1-cluster15
1092769736,phase1-cluster15
1092937792,phase1-cluster15
1092938160,phase1-cluster15
1093027496,phase1-cluster15
1093027856,phase1-cluster15
1094230616,phase1-cluster15
1094230864,phase1-cluster15
1094233792,phase1-cluster15
1094233912,phase1-cluster15
1094234032,phase1-cluster15
1094234400,phase1-cluster15
1094319952,phase1-cluster15
1094320080,phase1-cluster15
1094320200,phase1-cluster15
1094320320,phase1-cluster15
1094320440,phase1-cluster15
1094320568,phase1-cluster15
1094402944,phase1-cluster15
1094406120,phase1-cluster15
1094406240,phase1-cluster15
1094406360,phase1-cluster15
1094406728,phase1-cluster15
1094406848,phase1-cluster15
1094492280,phase1-cluster15
1094492400,phase1-cluster15
1094492528,phase1-cluster15
1094492648,phase1-cluster15
1094492768,phase1-cluster15
1094492896,phase1-cluster15
1094493016,phase1-cluster15
1094575640,phase1-cluster15
1094578448,phase1-cluster15
1094578568,phase1-cluster15
1094578688,phase1-cluster15
1094578816,phase1-cluster15
1094578936,phase1-cluster15
1094579176,phase1-cluster15
1094750776,phase1-cluster15
1094750896,phase1-cluster15
1094751016,phase1-cluster15
1094751144,phase1-cluster15
1094751264,phase1-cluster15
1094751384,phase1-cluster15
1094751504,phase1-cluster15
1092594232,phase1-cluster16
1092594352,phase1-cluster16
1092594600,phase1-cluster16
1092594720,phase1-cluster16
1092852848,phase1-cluster16
1092853088,phase1-cluster16
1092939136,phase1-cluster16
1094661928,phase1-cluster16
1094662048,phase1-cluster16
1094662168,phase1-cluster16
1094662296,phase1-cluster16
1094662416,phase1-cluster16
1094662536,phase1-cluster16
1094662656,phase1-cluster16
1128351328,phase1-cluster16
1128868192,phase1-cluster16
1128869528,phase1-cluster16
1128869776,phase1-cluster16
1129557864,phase1-cluster16
1132315912,phase1-cluster16
1132316152,phase1-cluster16
1092766192,phase1-cluster17
1092766320,phase1-cluster17
1092766560,phase1-cluster17
1092766808,phase1-cluster17
1092766928,phase1-cluster17
1092767048,phase1-cluster17
1092939008,phase1-cluster17
1093025056,phase1-cluster17
1093025544,phase1-cluster17
1094231232,phase1-cluster17
1094231352,phase1-cluster17
1094231592,phase1-cluster17
1094231712,phase1-cluster17
1094231840,phase1-cluster17
1094316904,phase1-cluster17
1094317144,phase1-cluster17
1094317392,phase1-cluster17
1094317512,phase1-cluster17
1094317632,phase1-cluster17
1094317760,phase1-cluster17
1094317880,phase1-cluster17
1094318000,phase1-cluster17
1094320688,phase1-cluster17
1094403432,phase1-cluster17
1094403680,phase1-cluster17
1094403800,phase1-cluster17
1094403920,phase1-cluster17
1094404040,phase1-cluster17
1094404168,phase1-cluster17
1094489600,phase1-cluster17
1094489840,phase1-cluster17
1094489960,phase1-cluster17
1094490088,phase1-cluster17
1094490208,phase1-cluster17
1094490328,phase1-cluster17
1094575888,phase1-cluster17
1094576008,phase1-cluster17
1094576128,phase1-cluster17
1094576248,phase1-cluster17
1094576376,phase1-cluster17
1094576496,phase1-cluster17
1094579056,phase1-cluster17
1094747728,phase1-cluster17
1094748088,phase1-cluster17
1094748336,phase1-cluster17
1094748576,phase1-cluster17
1094748704,phase1-cluster17
1094748824,phase1-cluster17
1127145880,phase1-cluster17
1128179976,phase1-cluster17
1128180096,phase1-cluster17
1092766072,phase1-cluster18
1092766440,phase1-cluster18
1092766680,phase1-cluster18
1092938032,phase1-cluster18
1092938520,phase1-cluster18
1093024688,phase1-cluster18
1093025176,phase1-cluster18
1093025296,phase1-cluster18
1093025416,phase1-cluster18
1094230736,phase1-cluster18
1094231104,phase1-cluster18
1094231472,phase1-cluster18
1094234160,phase1-cluster18
1094234280,phase1-cluster18
1094234520,phase1-cluster18
1094316296,phase1-cluster18
1094316416,phase1-cluster18
1094317272,phase1-cluster18
1094403064,phase1-cluster18
1094403312,phase1-cluster18
1094403552,phase1-cluster18
1094406488,phase1-cluster18
1094406608,phase1-cluster18
1094489352,phase1-cluster18
1094489720,phase1-cluster18
1094575400,phase1-cluster18
1094575520,phase1-cluster18
1094575760,phase1-cluster18
1094747112,phase1-cluster18
1094747480,phase1-cluster18
1094747848,phase1-cluster18
1094747968,phase1-cluster18
1094748216,phase1-cluster18
1094748456,phase1-cluster18
1126112400,phase1-cluster18
1126283752,phase1-cluster18
1127145152,phase1-cluster18
1127146008,phase1-cluster18
1087251144,phase1-cluster19
1088281456,phase1-cluster19
1088281816,phase1-cluster19
1088282064,phase1-cluster19
1088282432,phase1-cluster19
1088283648,phase1-cluster19
1088285112,phase1-cluster19
1088288528,phase1-cluster19
1088288648,phase1-cluster19
1088374696,phase1-cluster19
1088374936,phase1-cluster19
1088375056,phase1-cluster19
1088375184,phase1-cluster19
1088547384,phase1-cluster19
1088629528,phase1-cluster19
1088629768,phase1-cluster19
1088630136,phase1-cluster19
1088633064,phase1-cluster19
1088715808,phase1-cluster19
1088716056,phase1-cluster19
1088716176,phase1-cluster19
1088716296,phase1-cluster19
1088719224,phase1-cluster19
1088801856,phase1-cluster19
1088801976,phase1-cluster19
1088802224,phase1-cluster19
1088802464,phase1-cluster19
1088805392,phase1-cluster19
1088805760,phase1-cluster19
1090008640,phase1-cluster19
1087423104,phase1-cluster20
1087423224,phase1-cluster20
1087423352,phase1-cluster20
1087423472,phase1-cluster20
1087423592,phase1-cluster20
1087423712,phase1-cluster20
1087423840,phase1-cluster20
1087423960,phase1-cluster20
1087424080,phase1-cluster20
1087250896,phase1-cluster21
1087768000,phase1-cluster21
1088281088,phase1-cluster21
1088281208,phase1-cluster21
1088281328,phase1-cluster21
1088281576,phase1-cluster21
1088281696,phase1-cluster21
1088281944,phase1-cluster21
1088282304,phase1-cluster21
1088282920,phase1-cluster21
1088283040,phase1-cluster21
1088283160,phase1-cluster21
1088283280,phase1-cluster21
1088284744,phase1-cluster21
1088370912,phase1-cluster21
1088371280,phase1-cluster21
1088547024,phase1-cluster21
1088629648,phase1-cluster21
1088715568,phase1-cluster21
1088715688,phase1-cluster21
1088715936,phase1-cluster21
1088801736,phase1-cluster21
1088802096,phase1-cluster21
1088806000,phase1-cluster21
1087250776,phase1-cluster22
1087251016,phase1-cluster22
1087251264,phase1-cluster22
1087251384,phase1-cluster22
1087251632,phase1-cluster22
1087251752,phase1-cluster22
1087424200,phase1-cluster22
1087424328,phase1-cluster22
1087767760,phase1-cluster22
1087767880,phase1-cluster22
1087768128,phase1-cluster22
1087768248,phase1-cluster22
1087768368,phase1-cluster22
1087768488,phase1-cluster22
1087940208,phase1-cluster22
1087940328,phase1-cluster22
1087940456,phase1-cluster22
1087940576,phase1-cluster22
1087940696,phase1-cluster22
1087940816,phase1-cluster22
1087940944,phase1-cluster22
1087941064,phase1-cluster22
1087941304,phase1-cluster22
1087941432,phase1-cluster22
1087941792,phase1-cluster22
1088283528,phase1-cluster22
1088283768,phase1-cluster22
1088284256,phase1-cluster22
1088284872,phase1-cluster22
1088284992,phase1-cluster22
1088285232,phase1-cluster22
1088285360,phase1-cluster22
1088285480,phase1-cluster22
1088285600,phase1-cluster22
1088286088,phase1-cluster22
1088371032,phase1-cluster22
1088371152,phase1-cluster22
1088371400,phase1-cluster22
1088371520,phase1-cluster22
1088371640,phase1-cluster22
1088371768,phase1-cluster22
1088371888,phase1-cluster22
1088372128,phase1-cluster22
1088372256,phase1-cluster22
1088372496,phase1-cluster22
1088629888,phase1-cluster22
1088630016,phase1-cluster22
1088716424,phase1-cluster22
1088716544,phase1-cluster22
1088802344,phase1-cluster22
1088802584,phase1-cluster22
1092765584,phase1-cluster23
1092765704,phase1-cluster23
1092765832,phase1-cluster23
1092851504,phase1-cluster23
1092851752,phase1-cluster23
1092851872,phase1-cluster23
1092852112,phase1-cluster23
1092852360,phase1-cluster23
1092938280,phase1-cluster23
1092938400,phase1-cluster23
1093023952,phase1-cluster23
1093024080,phase1-cluster23
1093024320,phase1-cluster23
1093024440,phase1-cluster23
1093024928,phase1-cluster23
1094402456,phase1-cluster23
1094230128,phase1-cluster24
1094230248,phase1-cluster24
1094230376,phase1-cluster24
1094230496,phase1-cluster24
1094230984,phase1-cluster24
1127145032,phase1-cluster24
1092594112,phase1-cluster25
1092594480,phase1-cluster25
1092765344,phase1-cluster25
1092765464,phase1-cluster25
1092851624,phase1-cluster25
1093023832,phase1-cluster25
1094316536,phase1-cluster25
1094316784,phase1-cluster25
1094317024,phase1-cluster25
1094402576,phase1-cluster25
1094402704,phase1-cluster25
1094402824,phase1-cluster25
1094403192,phase1-cluster25
1094488624,phase1-cluster25
1094488744,phase1-cluster25
1094488864,phase1-cluster25
1094488984,phase1-cluster25
1094489112,phase1-cluster25
1094489232,phase1-cluster25
1094489472,phase1-cluster25
1094574784,phase1-cluster25
1094574912,phase1-cluster25
1094575032,phase1-cluster25
1094575152,phase1-cluster25
1094575272,phase1-cluster25
1094661680,phase1-cluster25
1094661808,phase1-cluster25
1094747240,phase1-cluster25
1094747360,phase1-cluster25
1092596672,phase1-cluster26
1092596792,phase1-cluster26
1092596920,phase1-cluster26
1092597040,phase1-cluster26
1092597408,phase1-cluster26
1092680520,phase1-cluster26
1094660952,phase1-cluster26
1094661072,phase1-cluster26
1094661192,phase1-cluster26
1094661320,phase1-cluster26
1094661440,phase1-cluster26
1094661560,phase1-cluster26
1094664608,phase1-cluster26
1094664736,phase1-cluster26
1094664856,phase1-cluster26
1094664976,phase1-cluster26
1094665224,phase1-cluster26
1088719472,phase1-cluster27
1090611424,phase1-cluster27
1090611544,phase1-cluster27
1090611912,phase1-cluster27
1090697344,phase1-cluster27
1090697464,phase1-cluster27
1090697712,phase1-cluster27
1090697832,phase1-cluster27
1090697952,phase1-cluster27
1090698192,phase1-cluster27
1090783752,phase1-cluster27
1090783872,phase1-cluster27
1090783992,phase1-cluster27
1090784480,phase1-cluster27
1090869912,phase1-cluster27
1090870032,phase1-cluster27
1090870160,phase1-cluster27
1090870280,phase1-cluster27
1090871008,phase1-cluster27
1090873456,phase1-cluster27
1090874064,phase1-cluster27
1090955832,phase1-cluster27
1090956080,phase1-cluster27
1090956200,phase1-cluster27
1090956320,phase1-cluster27
1090956440,phase1-cluster27
1090956568,phase1-cluster27
1091042240,phase1-cluster27
1091042360,phase1-cluster27
1091042488,phase1-cluster27
1091042608,phase1-cluster27
1091128160,phase1-cluster27
1091128528,phase1-cluster27
1091128648,phase1-cluster27
1091128896,phase1-cluster27
1091904184,phase1-cluster27
1091904312,phase1-cluster27
1091990112,phase1-cluster27
1091990232,phase1-cluster27
1092334760,phase1-cluster27
1092334888,phase1-cluster27
1092335008,phase1-cluster27
1092335128,phase1-cluster27
1092335248,phase1-cluster27
1092420680,phase1-cluster27
1092420928,phase1-cluster27
1092421784,phase1-cluster27
1092507576,phase1-cluster27
1092593624,phase1-cluster27
1092593744,phase1-cluster27
1092593864,phase1-cluster27
1092593992,phase1-cluster27
1125938736,phase1-cluster27
1126283144,phase1-cluster27
1126283512,phase1-cluster27
1088719352,phase1-cluster28
1090611296,phase1-cluster28
1090697584,phase1-cluster28
1090701000,phase1-cluster28
1090701120,phase1-cluster28
1090783504,phase1-cluster28
1090787288,phase1-cluster28
1091045656,phase1-cluster28
1091128280,phase1-cluster28
1091128408,phase1-cluster28
1091903696,phase1-cluster28
1091903824,phase1-cluster28
1091903944,phase1-cluster28
1091904064,phase1-cluster28
1091989864,phase1-cluster28
1091989984,phase1-cluster28
1091993520,phase1-cluster28
1092335496,phase1-cluster28
1092338176,phase1-cluster28
1092420808,phase1-cluster28
1092421048,phase1-cluster28
1092506968,phase1-cluster28
1092507088,phase1-cluster28
1092507216,phase1-cluster28
1092507336,phase1-cluster28
1092593376,phase1-cluster28
1092593504,phase1-cluster28
1125938488,phase1-cluster28
1126283392,phase1-cluster28
1091907360,phase1-cluster29
1092424344,phase1-cluster29
1092424464,phase1-cluster29
1092424584,phase1-cluster29
1092424952,phase1-cluster29
1090614840,phase1-cluster30
1090614960,phase1-cluster30
1090615080,phase1-cluster30
1090873944,phase1-cluster30
1090874792,phase1-cluster30
1090874912,phase1-cluster30
1090875040,phase1-cluster30
1092334520,phase1-cluster30
1092334640,phase1-cluster30
1092338544,phase1-cluster30
1092338664,phase1-cluster30
1092338792,phase1-cluster30
1092593016,phase1-cluster30
1092593136,phase1-cluster30
1092593256,phase1-cluster30
1061315936,phase1-cluster31
1061316056,phase1-cluster31
1061316176,phase1-cluster31
1061316296,phase1-cluster31
1061316424,phase1-cluster31
1061316544,phase1-cluster31
1061316664,phase1-cluster31
1061317032,phase1-cluster31
1061317152,phase1-cluster31
1061319104,phase1-cluster31
1061319224,phase1-cluster31
1061319352,phase1-cluster31
1061320080,phase1-cluster31
1061320328,phase1-cluster31
1061320448,phase1-cluster31
1062522960,phase1-cluster32
1064762616,phase1-cluster32
1064762864,phase1-cluster32
1064762984,phase1-cluster32
1064763352,phase1-cluster32
1066572616,phase1-cluster32
1066575056,phase1-cluster32
1066575176,phase1-cluster32
1066575296,phase1-cluster32
1066575416,phase1-cluster32
1066575544,phase1-cluster32
1066575664,phase1-cluster32
1066575784,phase1-cluster32
1066575904,phase1-cluster32
1066744576,phase1-cluster32
1066744696,phase1-cluster32
1066744816,phase1-cluster32
1066744944,phase1-cluster32
1066745064,phase1-cluster32
1066745184,phase1-cluster32
1066745304,phase1-cluster32
1066745432,phase1-cluster32
1069759984,phase1-cluster33
1069760104,phase1-cluster33
1069760224,phase1-cluster33
1069760344,phase1-cluster33
1069763152,phase1-cluster33
1069763272,phase1-cluster33
1069763392,phase1-cluster33
1069763520,phase1-cluster33
1069763640,phase1-cluster33
1069763760,phase1-cluster33
1069764128,phase1-cluster33
1069764248,phase1-cluster33
1069764376,phase1-cluster33
1069764496,phase1-cluster33
1061315448,phase1-cluster34
1061315568,phase1-cluster34
1061315688,phase1-cluster34
1061315808,phase1-cluster34
1064762376,phase1-cluster34
1064762496,phase1-cluster34
1064765672,phase1-cluster34
1066743720,phase1-cluster34
1066743840,phase1-cluster34
1066743968,phase1-cluster34
1066744088,phase1-cluster34
1066744208,phase1-cluster34
1066744328,phase1-cluster34
1066744456,phase1-cluster34
1066747744,phase1-cluster34
1066747872,phase1-cluster34
1069759856,phase1-cluster34